Stock quote and option quote for SPY on 11/8/23 00:30:11

UNDERLYING
LAST,LX,Net Chng,BID,BX,ASK,AX,Size,Volume,Open,High,Low
436.93,P,+1.24,436.49, ,436.54, ,"91 x 5,000","64,256,114",435.69,437.585,434.51

UNDERLYING EXTRA INFO
Last Size,Yield,PE,Div,Div.Freq,Ex Div.Date,52High,52Low,Shares,Beta
0,1.45%,80.32,1.583,Q,9/15/23,459.44,373.61,"856,432,000",1

Theo parameters
Theo date,Theo stock price,Theo volatility
11/6/23, 0.00$, 0.00%

7 NOV 23  (0)  100
,,Theo Price,Mark,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Theo Price,Mark,,
,,5.91,.740,.64,Z,.84,Z,30 SEP 24,550,111.63,B,114.53,B,<empty>,113.080,,
,,5.40,.620,.52,Z,.72,Z,30 SEP 24,555,116.60,B,119.56,B,<empty>,118.080,,
,,4.93,.520,.42,X,.62,Z,30 SEP 24,560,121.57,B,124.59,B,<empty>,123.080,,

20 DEC 24  (409)  100
,,Theo Price,Mark,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Theo Price,Mark,,
,,323.64,318.345,316.41,B,320.28,M,20 DEC 24,120,.35,X,.38,Q,2.38,.365,,
,,314.72,308.905,306.97,B,310.84,M,20 DEC 24,130,.39,N,.50,Z,2.69,.445,,
,,305.94,299.545,297.61,B,301.48,M,20 DEC 24,140,.45,D,.57,W,2.92,.510,,
,,297.14,290.195,288.26,B,292.13,M,20 DEC 24,150,.53,Z,.57,X,3.04,.550,,
,,288.31,280.855,278.92,B,282.79,M,20 DEC 24,160,.55,X,.71,Z,3.29,.630,,
,,279.45,271.515,269.58,B,273.45,M,20 DEC 24,170,.63,Z,.79,Z,3.52,.710,,
,,270.59,262.185,260.25,B,264.12,M,20 DEC 24,180,.72,Z,.88,X,3.77,.800,,
,,266.20,257.535,255.60,B,259.47,M,20 DEC 24,185,.77,Z,.93,W,3.90,.850,,
,,261.77,252.875,250.94,B,254.81,M,20 DEC 24,190,.87,X,.93,N,4.03,.900,,
,,257.36,248.225,246.29,B,250.16,M,20 DEC 24,195,.92,X,.99,X,4.16,.955,,
,,252.95,243.575,241.64,B,245.51,M,20 DEC 24,200,.99,Z,1.05,X,4.32,1.020,,
,,248.51,238.915,236.98,B,240.85,M,20 DEC 24,205,1.04,X,1.11,X,4.45,1.075,,
,,244.12,234.275,232.34,B,236.21,M,20 DEC 24,210,1.11,X,1.17,X,4.60,1.140,,
,,239.72,229.635,227.70,B,231.57,M,20 DEC 24,215,1.17,X,1.24,X,4.74,1.205,,
,,235.34,225.005,223.07,B,226.94,M,20 DEC 24,220,1.25,X,1.31,X,4.91,1.280,,
,,230.96,220.375,218.44,B,222.31,M,20 DEC 24,225,1.32,X,1.39,X,5.06,1.355,,
,,226.56,215.735,213.80,B,217.67,M,20 DEC 24,230,1.40,X,1.47,X,5.23,1.435,,
,,222.19,211.115,209.18,B,213.05,M,20 DEC 24,235,1.49,X,1.55,X,5.40,1.520,,
,,217.84,206.505,204.57,B,208.44,M,20 DEC 24,240,1.61,X,1.65,X,5.63,1.630,,
,,213.48,201.895,199.96,B,203.83,M,20 DEC 24,245,1.68,X,1.75,X,5.78,1.715,,
,,209.12,197.285,195.35,B,199.22,M,20 DEC 24,250,1.77,X,1.87,X,5.98,1.820,,
,,204.77,192.685,190.75,B,194.62,M,20 DEC 24,255,1.89,X,1.97,X,6.18,1.930,,
,,200.45,188.095,186.16,B,190.03,M,20 DEC 24,260,2.04,Q,2.10,X,6.44,2.070,,
,,196.13,183.515,181.58,B,185.45,M,20 DEC 24,265,2.16,D,2.23,X,6.65,2.195,,
,,191.82,178.945,177.01,B,180.88,M,20 DEC 24,270,2.32,N,2.36,X,6.90,2.340,,
,,187.51,174.375,172.44,B,176.31,M,20 DEC 24,275,2.45,D,2.52,X,7.14,2.485,,
,,183.22,169.825,167.89,B,171.76,M,20 DEC 24,280,2.59,X,2.65,D,7.35,2.620,,
,,178.95,165.285,163.35,B,167.22,M,20 DEC 24,285,2.76,X,2.85,X,7.65,2.805,,
,,174.70,160.765,158.84,B,162.69,M,20 DEC 24,290,2.95,X,3.04,X,7.94,2.995,,
,,170.40,156.225,154.31,B,158.14,B,20 DEC 24,295,3.15,X,3.24,X,8.25,3.195,,
,,166.14,151.705,149.81,B,153.60,B,20 DEC 24,300,3.35,Z,3.48,X,8.57,3.415,,
,,161.88,147.200,145.33,B,149.07,B,20 DEC 24,305,3.60,Z,3.70,X,8.92,3.650,,
,,157.65,142.715,140.87,B,144.56,B,20 DEC 24,310,3.85,X,3.95,X,9.27,3.900,,
,,153.46,138.260,136.45,B,140.07,B,20 DEC 24,315,4.12,X,4.23,X,9.65,4.175,,
,,149.27,133.815,132.03,B,135.60,B,20 DEC 24,320,4.40,X,4.54,X,10.06,4.470,,
,,145.09,129.390,127.63,B,131.15,B,20 DEC 24,325,4.73,X,4.85,X,10.49,4.790,,
,,140.93,124.985,123.24,B,126.73,B,20 DEC 24,330,5.06,X,5.21,X,10.94,5.135,,
,,136.84,120.630,118.92,B,122.34,B,20 DEC 24,335,5.44,X,5.57,X,11.41,5.505,,
,,132.76,116.295,114.62,B,117.97,B,20 DEC 24,340,5.88,D,5.97,X,11.94,5.925,,
,,128.71,112.000,110.37,B,113.63,B,20 DEC 24,345,6.00,N,6.73,X,12.48,6.365,,
,,124.69,107.735,106.14,B,109.33,B,20 DEC 24,350,6.50,N,7.25,X,13.11,6.875,,
,,120.70,103.505,101.95,B,105.06,B,20 DEC 24,355,7.00,Q,7.75,X,13.69,7.375,,
,,116.74,99.310,97.79,B,100.83,B,20 DEC 24,360,7.66,N,7.96,X,14.14,7.810,,
,,112.81,95.160,93.67,B,96.65,B,20 DEC 24,365,7.95,D,8.56,X,14.59,8.255,,
,,108.91,91.050,89.60,B,92.50,B,20 DEC 24,370,8.83,E,9.29,X,15.55,9.060,,
,,105.04,86.985,85.57,B,88.40,B,20 DEC 24,375,9.35,X,10.05,X,16.23,9.700,,
,,101.21,82.970,81.59,B,84.35,B,20 DEC 24,380,10.35,D,10.88,X,17.27,10.615,,
,,97.42,79.005,77.66,B,80.35,B,20 DEC 24,385,10.74,D,11.69,X,17.82,11.215,,
,,93.65,75.085,73.77,B,76.40,B,20 DEC 24,390,11.58,D,12.59,X,18.72,12.085,,
,,89.70,71.065,69.95,B,72.18,B,20 DEC 24,395,12.53,X,13.58,X,19.71,13.055,,
,,86.07,67.315,66.17,B,68.46,B,20 DEC 24,400,14.00,Q,14.21,X,20.78,14.105,,
,,82.45,63.595,62.46,B,64.73,B,20 DEC 24,405,14.49,I,15.78,X,21.76,15.135,,
,,78.85,59.930,58.81,B,61.05,B,20 DEC 24,410,15.58,X,16.94,X,22.83,16.260,,
,,75.27,56.320,55.21,B,57.43,B,20 DEC 24,415,16.78,X,18.22,X,24.00,17.500,,
,,71.77,52.815,51.69,B,53.94,B,20 DEC 24,420,18.30,D,19.40,X,25.26,18.850,,
,,68.26,49.335,48.24,B,50.43,B,20 DEC 24,425,20.00,Q,20.90,X,26.79,20.450,,
,,64.81,45.950,44.90,X,47.00,B,20 DEC 24,430,21.00,Z,22.41,X,27.80,21.705,,
,,60.94,42.290,41.58,X,43.00,N,20 DEC 24,435,22.70,D,24.01,X,29.27,23.355,,
,,57.95,39.360,38.36,X,40.36,B,20 DEC 24,440,24.40,Q,25.72,X,30.73,25.060,,
,,54.56,36.175,35.18,B,37.17,B,20 DEC 24,445,26.20,Z,27.56,X,32.27,26.880,,
,,51.27,33.130,32.18,X,34.08,B,20 DEC 24,450,28.50,N,29.79,X,34.31,29.145,,
,,47.71,29.935,29.23,X,30.64,Q,20 DEC 24,455,29.93,X,32.26,X,35.84,31.095,,
,,45.00,27.455,26.70,D,28.21,X,20 DEC 24,460,32.27,X,34.73,X,37.86,33.500,,
,,41.65,24.560,23.67,X,25.45,X,20 DEC 24,465,34.67,I,37.66,W,40.11,36.165,,
,,38.69,22.025,21.22,X,22.83,X,20 DEC 24,470,37.48,X,40.62,B,42.53,39.050,,
,,35.53,19.410,18.82,X,20.00,N,20 DEC 24,475,40.62,X,43.85,B,45.22,42.235,,
,,32.88,17.255,16.50,X,18.01,Z,20 DEC 24,480,44.08,X,47.35,B,48.15,45.715,,
,,30.19,15.145,14.38,X,15.91,X,20 DEC 24,485,47.92,X,51.12,B,51.34,49.520,,
,,27.64,13.210,12.47,X,13.95,X,20 DEC 24,490,52.10,X,55.17,B,54.63,53.635,,
,,25.19,11.425,10.69,X,12.16,X,20 DEC 24,495,56.82,B,59.50,B,<empty>,58.160,,
,,22.69,9.690,9.23,X,10.15,P,20 DEC 24,500,62.10,B,64.48,B,<empty>,63.290,,
,,20.83,8.440,7.76,X,9.12,W,20 DEC 24,505,66.78,B,69.51,B,<empty>,68.145,,
,,18.84,7.170,6.52,X,7.82,Z,20 DEC 24,510,71.74,B,74.55,B,<empty>,73.145,,
,,17.10,6.120,5.54,X,6.70,X,20 DEC 24,515,76.71,B,79.59,B,<empty>,78.150,,
,,15.31,5.100,4.80,X,5.40,N,20 DEC 24,520,81.67,B,84.60,B,<empty>,83.135,,
,,14.12,4.445,4.05,Z,4.84,X,20 DEC 24,525,86.63,B,89.62,B,<empty>,88.125,,
,,12.87,3.800,3.50,D,4.10,X,20 DEC 24,530,91.60,B,94.70,B,<empty>,93.150,,
,,11.30,3.050,2.97,X,3.13,X,20 DEC 24,535,96.56,B,99.60,B,<empty>,98.080,,
,,10.20,2.560,2.50,X,2.62,N,20 DEC 24,540,101.52,B,104.77,B,<empty>,103.145,,
,,9.14,2.120,2.06,X,2.18,X,20 DEC 24,545,106.48,B,109.60,B,<empty>,108.040,,
,,8.27,1.780,1.72,X,1.84,X,20 DEC 24,550,111.44,B,114.68,B,<empty>,113.060,,
,,7.50,1.500,1.45,X,1.55,X,20 DEC 24,555,116.40,B,119.89,B,<empty>,118.145,,
,,6.82,1.270,1.22,X,1.32,X,20 DEC 24,560,121.36,B,124.68,B,<empty>,123.020,,
,,6.24,1.085,1.04,X,1.13,X,20 DEC 24,565,126.32,B,129.97,B,<empty>,128.145,,
,,5.70,.925,.89,X,.96,X,20 DEC 24,570,131.25,B,134.69,B,<empty>,132.970,,
,,5.23,.795,.76,X,.83,X,20 DEC 24,575,136.21,B,139.67,B,<empty>,137.940,,
,,4.82,.685,.65,X,.72,X,20 DEC 24,580,141.20,B,145.10,B,<empty>,143.150,,
,,4.45,.595,.56,X,.63,X,20 DEC 24,585,146.13,B,149.66,B,<empty>,147.895,,
,,4.15,.525,.49,X,.56,X,20 DEC 24,590,151.12,B,155.18,B,<empty>,153.150,,
,,3.86,.460,.43,N,.49,X,20 DEC 24,595,156.07,B,160.22,B,<empty>,158.145,,
,,3.59,.405,.37,N,.44,X,20 DEC 24,600,161.00,B,164.65,B,<empty>,162.825,,
,,3.37,.360,.27,X,.45,W,20 DEC 24,605,165.96,B,169.64,B,<empty>,167.800,,
,,3.18,.325,.24,W,.41,X,20 DEC 24,610,170.95,B,175.35,B,<empty>,173.150,,
,,2.99,.290,.21,Z,.37,W,20 DEC 24,615,175.87,B,179.64,M,<empty>,177.755,,
,,2.63,.230,.18,W,.28,D,20 DEC 24,620,180.83,B,184.63,B,<empty>,182.730,,
,,2.63,.230,.15,X,.31,W,20 DEC 24,625,185.82,B,190.48,B,<empty>,188.150,,
,,2.36,.190,.16,N,.22,P,20 DEC 24,630,190.77,B,195.50,B,<empty>,193.135,,
,,2.33,.185,.11,W,.26,Z,20 DEC 24,635,195.75,B,199.62,B,<empty>,197.685,,
,,1.96,.135,.10,Z,.17,H,20 DEC 24,640,200.74,M,204.61,B,<empty>,202.675,,
,,2.12,.155,.08,W,.23,X,20 DEC 24,645,205.73,M,209.61,B,<empty>,207.670,,
,,1.92,.130,.11,X,.15,Q,20 DEC 24,650,210.60,B,215.50,B,<empty>,213.050,,
,,1.88,.125,.05,X,.20,W,20 DEC 24,655,215.73,M,219.60,B,<empty>,217.665,,
,,1.84,.120,.05,Z,.19,X,20 DEC 24,660,220.72,M,224.59,B,<empty>,222.655,,
,,1.75,.110,.04,Z,.18,W,20 DEC 24,665,225.72,B,229.59,B,<empty>,227.655,,
,,1.67,.100,.03,W,.17,W,20 DEC 24,670,230.72,B,234.59,B,<empty>,232.655,,
,,1.57,.090,.02,X,.16,Z,20 DEC 24,675,235.71,M,239.58,B,<empty>,237.645,,
,,1.67,.100,.04,Q,.16,X,20 DEC 24,680,240.57,B,245.50,B,<empty>,243.035,,
,,1.48,.080,.01,W,.15,W,20 DEC 24,685,245.71,B,249.58,B,<empty>,247.645,,
,,1.43,.075,.01,Z,.14,Z,20 DEC 24,690,250.70,M,254.57,B,<empty>,252.635,,
,,.93452821,.035,0,I,.07,I,20 DEC 24,695,255.70,B,259.57,B,<empty>,257.635,,
,,1.14,.050,.04,X,.06,D,20 DEC 24,700,260.69,M,264.57,B,<empty>,262.630,,
,,1.32,.065,0,T,.13,W,20 DEC 24,705,265.69,M,269.56,B,<empty>,267.625,,
,,1.27,.060,0,M,.12,Z,20 DEC 24,710,270.69,B,274.56,B,<empty>,272.625,,
,,.863958,.030,.01,E,.05,D,20 DEC 24,715,275.68,M,279.56,B,<empty>,277.620,,
,,1.08,.045,.04,Q,.05,Q,20 DEC 24,720,280.68,M,284.55,B,<empty>,282.615,,

17 JAN 25  (437)  100
,,Theo Price,Mark,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Theo Price,Mark,,
,,269.94,262.230,260.29,B,264.17,B,17 JAN 25,180,.65,N,.86,N,3.37,.755,,
,,265.52,257.580,255.64,B,259.52,B,17 JAN 25,185,.80,N,1.13,Z,3.98,.965,,
,,261.07,252.920,250.98,B,254.86,B,17 JAN 25,190,.89,N,1.02,Q,3.92,.955,,
,,256.64,248.270,246.33,B,250.21,B,17 JAN 25,195,.95,N,1.11,N,4.11,1.030,,
,,252.23,243.630,241.69,B,245.57,B,17 JAN 25,200,1.03,N,1.07,D,4.13,1.050,,
,,247.79,238.980,237.04,B,240.92,B,17 JAN 25,205,1.07,N,1.23,Z,4.37,1.150,,
,,243.38,234.340,232.40,B,236.28,B,17 JAN 25,210,1.14,Z,1.30,Z,4.53,1.220,,
,,238.99,229.710,227.77,B,231.65,B,17 JAN 25,215,1.21,N,1.37,Z,4.68,1.290,,
,,234.59,225.080,223.14,B,227.02,B,17 JAN 25,220,1.29,N,1.45,Z,4.84,1.370,,
,,230.19,220.450,218.51,B,222.39,B,17 JAN 25,225,1.44,N,1.52,A,5.08,1.480,,
,,225.79,215.820,213.88,B,217.76,B,17 JAN 25,230,1.46,Z,1.62,Z,5.18,1.540,,
,,221.41,211.200,209.26,B,213.14,B,17 JAN 25,235,1.55,N,1.71,Z,5.35,1.630,,
,,217.05,206.595,204.66,A,208.53,I,17 JAN 25,240,1.65,N,1.80,Z,5.53,1.725,,
,,212.70,201.990,200.05,B,203.93,B,17 JAN 25,245,1.75,N,1.91,Z,5.72,1.830,,
,,208.35,197.390,195.45,B,199.33,B,17 JAN 25,250,1.89,Z,2.01,N,5.94,1.950,,
,,204.01,192.800,190.86,B,194.74,B,17 JAN 25,255,1.99,N,2.15,N,6.15,2.070,,
,,199.69,188.220,186.28,B,190.16,B,17 JAN 25,260,2.14,N,2.26,N,6.38,2.200,,
,,195.38,183.650,181.71,B,185.59,B,17 JAN 25,265,2.25,N,2.42,Z,6.60,2.335,,
,,191.07,179.085,177.15,H,181.02,A,17 JAN 25,270,2.40,A,2.57,Z,6.85,2.485,,
,,186.78,174.530,172.59,B,176.47,B,17 JAN 25,275,2.56,Z,2.73,Z,7.11,2.645,,
,,182.51,169.990,168.05,B,171.93,B,17 JAN 25,280,2.73,N,2.91,Z,7.39,2.820,,
,,178.24,165.460,163.52,B,167.40,B,17 JAN 25,285,2.91,N,3.09,N,7.66,3.000,,
,,174.01,160.950,159.01,B,162.89,B,17 JAN 25,290,3.11,N,3.30,Z,7.97,3.205,,
,,169.76,156.440,154.50,B,158.38,B,17 JAN 25,295,3.32,N,3.52,Z,8.29,3.420,,
,,165.56,151.960,150.02,B,153.90,B,17 JAN 25,300,3.57,Z,3.73,H,8.63,3.650,,
,,161.36,147.495,145.56,A,149.43,I,17 JAN 25,305,3.79,N,4.00,N,8.97,3.895,,
,,157.20,143.050,141.11,B,144.99,B,17 JAN 25,310,4.07,Z,4.28,Z,9.36,4.175,,
,,153.04,138.620,136.68,B,140.56,B,17 JAN 25,315,4.35,Z,4.57,A,9.75,4.460,,
,,148.92,134.220,132.28,B,136.16,B,17 JAN 25,320,4.65,N,4.89,Z,10.16,4.770,,
,,144.79,129.830,127.89,B,131.77,B,17 JAN 25,325,4.99,N,5.23,N,10.61,5.110,,
,,140.70,125.470,123.53,B,127.41,B,17 JAN 25,330,5.35,N,5.59,N,11.07,5.470,,
,,136.64,121.140,119.20,B,123.08,B,17 JAN 25,335,5.73,N,5.99,Z,11.56,5.860,,
,,132.60,116.840,114.90,B,118.78,B,17 JAN 25,340,6.01,D,7.14,X,12.55,6.575,,
,,128.59,112.570,110.63,B,114.51,B,17 JAN 25,345,6.11,Q,7.61,X,12.82,6.860,,
,,124.60,108.330,106.39,B,110.27,B,17 JAN 25,350,6.50,D,7.91,N,13.17,7.205,,
,,120.65,104.130,102.19,B,106.07,B,17 JAN 25,355,7.12,Q,8.67,X,14.03,7.895,,
,,115.33,99.015,98.03,B,100.00,D,17 JAN 25,360,7.78,Q,9.26,X,14.76,8.520,,
,,112.82,95.840,93.91,B,97.77,B,17 JAN 25,365,8.11,D,9.90,X,15.25,9.005,,
,,108.97,91.765,89.83,B,93.70,B,17 JAN 25,370,9.00,N,10.59,X,16.16,9.795,,
,,105.15,87.735,85.80,A,89.67,B,17 JAN 25,375,9.52,B,11.32,X,16.80,10.420,,
,,101.35,83.745,81.82,B,85.67,B,17 JAN 25,380,10.57,Q,12.12,B,17.84,11.345,,
,,97.60,79.820,77.88,B,81.76,B,17 JAN 25,385,10.91,D,12.97,X,18.37,11.940,,
,,93.89,75.950,74.06,B,77.84,B,17 JAN 25,390,11.75,D,13.88,X,19.26,12.815,,
,,90.19,72.110,70.24,B,73.98,B,17 JAN 25,395,13.25,D,14.86,X,20.61,14.055,,
,,87.03,68.715,67.25,X,70.18,B,17 JAN 25,400,14.50,N,15.91,X,21.79,15.205,,
,,82.89,64.605,62.76,B,66.45,X,17 JAN 25,405,14.70,P,17.03,X,22.27,15.865,,
,,79.29,60.940,59.10,B,62.78,X,17 JAN 25,410,16.80,N,18.23,X,24.03,17.515,,
,,75.75,57.360,55.55,B,59.17,X,17 JAN 25,415,17.07,P,19.52,X,24.59,18.295,,
,,72.26,53.855,52.08,B,55.63,X,17 JAN 25,420,18.37,P,20.89,X,25.83,19.630,,
,,68.82,50.425,48.69,B,52.16,X,17 JAN 25,425,19.76,T,22.28,X,27.09,21.020,,
,,65.41,47.060,45.36,B,48.76,X,17 JAN 25,430,22.00,N,23.80,Q,28.91,22.900,,
,,62.03,43.770,42.10,B,45.44,X,17 JAN 25,435,23.00,Q,25.40,Q,29.94,24.200,,
,,58.69,40.560,38.92,B,42.20,X,17 JAN 25,440,24.54,P,27.12,X,31.32,25.830,,
,,55.39,37.435,35.83,B,39.04,X,17 JAN 25,445,26.37,X,28.95,P,32.90,27.660,,
,,52.13,34.395,32.82,B,35.97,X,17 JAN 25,450,29.00,D,30.93,P,35.00,29.965,,
,,48.93,31.450,29.91,B,32.99,X,17 JAN 25,455,29.92,A,33.77,X,36.47,31.845,,
,,45.71,28.555,27.11,B,30.00,Q,17 JAN 25,460,32.33,A,36.16,X,38.53,34.245,,
,,42.64,25.845,24.45,X,27.24,N,17 JAN 25,465,35.60,N,38.76,A,41.18,37.180,,
,,39.65,23.255,21.86,X,24.65,N,17 JAN 25,470,38.40,D,41.50,B,43.51,39.950,,
,,36.70,20.770,19.43,X,22.11,X,17 JAN 25,475,40.82,A,44.50,X,45.60,42.660,,
,,33.92,18.475,17.16,X,19.79,X,17 JAN 25,480,44.23,A,48.00,B,48.57,46.115,,
,,31.30,16.370,15.04,X,17.70,X,17 JAN 25,485,47.92,A,51.79,B,51.76,49.855,,
,,28.69,14.350,13.08,X,15.62,X,17 JAN 25,490,51.93,B,55.81,B,55.08,53.870,,
,,26.27,12.535,11.29,X,13.78,X,17 JAN 25,495,56.30,B,60.09,B,<empty>,58.195,,
,,23.54,10.590,9.67,X,11.51,Q,17 JAN 25,500,61.30,B,64.84,B,<empty>,63.070,,
,,21.37,9.105,8.21,X,10.00,N,17 JAN 25,505,66.25,B,69.73,B,<empty>,67.990,,
,,19.83,8.065,6.91,X,9.22,X,17 JAN 25,510,71.05,B,74.98,B,<empty>,73.015,,
,,17.56,6.655,5.77,X,7.54,Q,17 JAN 25,515,76.13,B,79.70,B,<empty>,77.915,,
,,15.58,5.485,4.97,X,6.00,Z,17 JAN 25,520,80.93,B,85.09,B,<empty>,83.010,,
,,14.93,5.100,4.17,Q,6.03,X,17 JAN 25,525,85.87,B,90.14,B,<empty>,88.005,,
,,13.71,4.425,3.63,D,5.22,X,17 JAN 25,530,90.95,B,94.69,B,<empty>,92.820,,
,,12.94,4.015,3.50,D,4.53,X,17 JAN 25,535,95.74,B,100.25,B,<empty>,97.995,,
,,10.92,3.040,2.93,N,3.15,N,17 JAN 25,540,100.83,B,104.67,B,<empty>,102.750,,
,,9.88,2.570,2.47,N,2.67,Z,17 JAN 25,545,105.61,B,110.38,B,<empty>,107.995,,
,,8.93,2.165,2.09,Z,2.24,N,17 JAN 25,550,110.55,B,115.43,B,<empty>,112.990,,
,,8.10,1.835,1.75,Z,1.92,Z,17 JAN 25,555,115.81,B,119.68,B,<empty>,117.745,,
,,7.35,1.555,1.47,N,1.64,Z,17 JAN 25,560,120.50,B,125.50,B,<empty>,123.000,,
,,6.70,1.325,1.24,Z,1.41,Z,17 JAN 25,565,125.81,B,129.68,B,<empty>,127.745,,
,,6.11,1.130,1.05,N,1.21,Z,17 JAN 25,570,130.50,B,135.50,B,<empty>,133.000,,
,,5.51,.945,.89,Z,1.00,N,17 JAN 25,575,135.79,B,139.67,B,<empty>,137.730,,
,,5.13,.835,.75,N,.92,Z,17 JAN 25,580,140.78,B,144.65,B,<empty>,142.715,,
,,4.71,.720,.64,Z,.80,A,17 JAN 25,585,145.50,B,150.50,B,<empty>,148.000,,
,,4.36,.630,.55,N,.71,Z,17 JAN 25,590,150.77,B,154.64,B,<empty>,152.705,,
,,4.03,.550,.47,N,.63,N,17 JAN 25,595,155.50,B,160.50,B,<empty>,158.000,,
,,3.80,.495,.48,H,.51,N,17 JAN 25,600,160.50,B,165.50,B,<empty>,163.000,,
,,3.51,.430,.35,N,.51,N,17 JAN 25,605,165.76,B,169.63,B,<empty>,167.695,,
,,3.29,.385,.17,N,.60,Z,17 JAN 25,610,170.75,B,174.62,B,<empty>,172.685,,
,,3.42,.410,.27,N,.55,Z,17 JAN 25,615,175.50,B,180.50,B,<empty>,178.000,,
,,2.83,.295,.10,Z,.49,Z,17 JAN 25,620,180.74,B,184.62,B,<empty>,182.680,,
,,2.72,.275,.07,N,.48,Z,17 JAN 25,625,185.74,B,189.61,B,<empty>,187.675,,
,,2.58,.250,.05,Z,.45,N,17 JAN 25,630,190.50,B,195.50,B,<empty>,193.000,,
,,2.43,.225,.02,Z,.43,Z,17 JAN 25,635,195.50,B,200.50,B,<empty>,198.000,,
,,2.27,.200,0,M,.40,Z,17 JAN 25,640,200.72,B,204.60,B,<empty>,202.660,,
,,2.52,.240,.10,D,.38,Z,17 JAN 25,645,205.72,B,209.59,B,<empty>,207.655,,
,,2.04,.165,.09,N,.24,Z,17 JAN 25,650,210.71,B,214.58,B,<empty>,212.645,,
,,2.14,.180,.01,Z,.35,N,17 JAN 25,655,215.50,B,220.50,B,<empty>,218.000,,
,,2.08,.170,0,T,.34,Z,17 JAN 25,660,220.50,B,225.50,B,<empty>,223.000,,
,,2.08,.170,.01,Q,.33,Z,17 JAN 25,665,225.70,B,229.57,B,<empty>,227.635,,
,,2.01,.160,0,M,.32,Z,17 JAN 25,670,230.70,B,234.57,B,<empty>,232.635,,
,,1.98,.155,0,T,.31,Z,17 JAN 25,675,235.69,B,239.57,B,<empty>,237.630,,
,,2.02,.160,.02,Q,.30,Z,17 JAN 25,680,240.69,B,244.56,B,<empty>,242.625,,
,,1.91,.145,0,T,.29,Z,17 JAN 25,685,245.50,B,250.50,B,<empty>,248.000,,

21 MAR 25  (500)  100
,,Theo Price,Mark,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Theo Price,Mark,,
,,269.99,262.880,260.94,A,264.82,A,21 MAR 25,180,.86,Z,1.10,Z,3.55,.980,,
,,265.64,258.290,256.35,A,260.23,A,21 MAR 25,185,.92,Z,1.16,Z,3.68,1.040,,
,,261.26,253.690,251.75,A,255.63,A,21 MAR 25,190,.98,Z,1.22,Z,3.81,1.100,,
,,256.93,249.110,247.17,A,251.05,A,21 MAR 25,195,1.05,N,1.29,Z,3.96,1.170,,
,,252.59,244.530,242.59,A,246.47,A,21 MAR 25,200,1.20,Q,1.33,Z,4.17,1.265,,
,,248.24,239.950,238.01,A,241.89,A,21 MAR 25,205,1.19,Z,1.43,N,4.25,1.310,,
,,243.92,235.380,233.44,A,237.32,A,21 MAR 25,210,1.27,Z,1.51,Z,4.41,1.390,,
,,239.59,230.810,228.87,A,232.75,A,21 MAR 25,215,1.36,H,1.60,Z,4.58,1.480,,
,,235.28,226.250,224.31,A,228.19,A,21 MAR 25,220,1.44,A,1.69,Z,4.74,1.565,,
,,230.97,221.690,219.75,A,223.63,A,21 MAR 25,225,1.54,Z,1.78,Z,4.92,1.660,,
,,226.69,217.150,215.21,A,219.09,A,21 MAR 25,230,1.64,A,1.89,Z,5.11,1.765,,
,,222.39,212.600,210.66,A,214.54,A,21 MAR 25,235,1.75,N,2.00,Z,5.30,1.875,,
,,218.10,208.060,206.12,A,210.00,A,21 MAR 25,240,1.87,Z,2.11,Z,5.51,1.990,,
,,213.85,203.540,201.60,A,205.48,A,21 MAR 25,245,1.99,N,2.24,Z,5.72,2.115,,
,,209.60,199.020,197.08,A,200.96,A,21 MAR 25,250,2.16,H,2.35,Z,5.96,2.255,,
,,205.35,194.510,192.57,A,196.45,A,21 MAR 25,255,2.27,N,2.52,Z,6.18,2.395,,
,,201.10,190.000,188.06,A,191.94,A,21 MAR 25,260,2.42,Z,2.68,Z,6.43,2.550,,
,,196.88,185.510,183.57,A,187.45,A,21 MAR 25,265,2.58,Z,2.84,Z,6.69,2.710,,
,,192.67,181.030,179.09,A,182.97,A,21 MAR 25,270,2.76,H,3.02,Z,6.96,2.890,,
,,188.47,176.560,174.62,A,178.50,A,21 MAR 25,275,2.94,Z,3.22,Z,7.26,3.080,,
,,184.27,172.100,170.16,A,174.04,A,21 MAR 25,280,3.14,Z,3.42,Z,7.55,3.280,,
,,180.09,167.650,165.71,A,169.59,A,21 MAR 25,285,3.34,A,3.64,Z,7.86,3.490,,
,,175.93,163.220,161.28,A,165.16,A,21 MAR 25,290,3.57,N,3.88,Z,8.19,3.725,,
,,171.80,158.810,156.87,A,160.75,A,21 MAR 25,295,3.82,Z,4.13,N,8.54,3.975,,
,,167.66,154.410,152.47,A,156.35,A,21 MAR 25,300,4.12,N,4.37,Z,8.91,4.245,,
,,163.54,150.020,148.08,A,151.96,A,21 MAR 25,305,4.36,N,4.70,A,9.30,4.530,,
,,159.47,145.670,143.73,A,147.61,A,21 MAR 25,310,4.67,N,5.01,N,9.71,4.840,,
,,155.39,141.330,139.39,A,143.27,A,21 MAR 25,315,4.99,I,5.34,A,10.13,5.165,,
